52568015,Queering Your Craft: Witchcraft from the Margins,Cassandra Snow,"Snow, Cassandra",,157863721X,9781578637218,0,4.2,Weiser Books,Paperback,288,2020,,,2021/10/26,"to-read, owned-to-read, witchcraft","to-read (#286), owned-to-read (#113), witchcraft (#18)",to-read,,,,0,0
51118662,"Plant Witchery: Discover the Sacred Language, Wisdom, and Magic of 200 Plants",Juliet Diaz,"Diaz, Juliet",,1401960200,9781401960209,0,4.33,Hay House,Hardcover,368,2020,,,2021/10/26,"to-read, owned-to-read, witchcraft","to-read (#287), owned-to-read (#114), witchcraft (#17)",to-read,,,,0,0
36804031,Italian Folk Magic: Rue's Kitchen Witchery,Mary-Grace Fahrun,"Fahrun, Mary-Grace",,1578636183,9781578636181,0,4.28,Weiser Books,Paperback,240,2018,2018,,2021/10/26,"to-read, owned-to-read, witchcraft","to-read (#288), owned-to-read (#115), witchcraft (#16)",to-read,,,,0,0
1637597,Reading the Runes,Kim Farnell,"Farnell, Kim",,1903065267,9781903065266,0,3.85,Zambezi Publishing,Paperback,160,2005,2003,,2021/10/26,"to-read, owned-to-read, witchcraft","to-read (#289), owned-to-read (#116), witchcraft (#15)",to-read,,,,0,0
1353887,The Study of Witchcraft: A Guidebook to Advanced Wicca,Deborah Lipp,"Lipp, Deborah",,1578634091,9781578634095,0,3.9,Weiser Books,Paperback,192,2007,2007,,2021/10/26,"to-read, owned-to-read, witchcraft","to-read (#290), owned-to-read (#117), witchcraft (#14)",to-read,,,,0,0
41805297,Water Witchcraft: Magic and Lore from the Celtic Tradition,Annwyn Avalon,"Avalon, Annwyn",Skye Alexander,1578636469,9781578636464,0,3.96,Weiser Books,Paperback,288,2019,2019,,2021/10/26,"to-read, owned-to-read, witchcraft","to-read (#291), owned-to-read (#118), witchcraft (#13)",to-read,,,,0,0
649057,"Herbal Magick: A Witch's Guide to Herbal Enchantments, Folklore, and Divination",Gerina Dunwich,"Dunwich, Gerina",,1564145751,9781564145758,0,3.37,New Page Books,Paperback,240,2008,2002,,2021/10/26,"to-read, owned-to-read, witchcraft","to-read (#292), owned-to-read (#119), witchcraft (#12)",to-read,,,,0,0
41805308,The Big Book of Tarot: How to Interpret the Cards and Work with Tarot Spreads for Personal Growth,Joan Bunning,"Bunning, Joan",,157863668X,9781578636686,0,4.12,Weiser Books,Paperback,368,2019,,,2021/10/26,"to-read, owned-to-read, witchcraft","to-read (#293), owned-to-read (#120), witchcraft (#11)",to-read,,,,0,0
41805303,Magickal Astrology: Use the Power of the Planets to Create an Enchanted Life,Skye Alexander,"Alexander, Skye",,1578636582,9781578636587,0,3.67,Weiser Books,Hardcover,224,2019,,,2021/10/26,"to-read, owned-to-read, witchcraft","to-read (#294), owned-to-read (#121), witchcraft (#10)",to-read,,,,0,0
41805305,True Magic: Spells That Really Work,Draja Mickaharic,"Mickaharic, Draja",Judika Illes,1578636604,9781578636600,0,3.12,Weiser Books,Hardcover,192,2019,,,2021/10/26,"to-read, owned-to-read, witchcraft","to-read (#295), owned-to-read (#122), witchcraft (#9)",to-read,,,,0,0
23330120,"The Witch's Guide to Wands: A Complete Botanical, Magical, and Elemental Guide to Making, Choosing, and Using the Right Wand",Gypsey Elaine Teague,"Teague, Gypsey Elaine",Orion Foxwood,1578635705,9781578635702,0,3.78,Weiser Books,Paperback,256,2015,2015,,2021/10/26,"to-read, owned-to-read, witchcraft","to-read (#296), owned-to-read (#123), witchcraft (#8)",to-read,,,,0,0
50915506,Spellcrafting: A Beginner's Guide to Creating and Casting Effective Spells,Gerina Dunwich,"Dunwich, Gerina",,1578637112,9781578637119,0,2.85,Weiser Books,Paperback,256,2020,,,2021/10/26,"to-read, owned-to-read, witchcraft","to-read (#297), owned-to-read (#124), witchcraft (#7)",to-read,,,,0,0
44442888,Positive Magic: A Toolkit for the Modern Witch,Marion Weinstein,"Weinstein, Marion",Judika Illes,1578636825,9781578636822,0,3.28,Weiser Books,Paperback,320,2020,,,2021/10/26,"to-read, owned-to-read, witchcraft","to-read (#298), owned-to-read (#125), witchcraft (#6)",to-read,,,,0,0
21543957,The Witch's Eight Paths of Power: A Complete Course in Magick and Witchcraft,Sable Aradia,"Aradia, Sable",,1578635519,9781578635511,0,3.85,Weiser Books,Paperback,288,2014,2014,,2021/10/26,"to-read, owned-to-read, witchcraft","to-read (#299), owned-to-read (#126), witchcraft (#5)",to-read,,,,0,0
41805302,"Witchcraft Activism: A Toolkit for Magical Resistance (Includes Spells for Social Justice, Civil Rights, the Environment, and More)",David Salisbury,"Salisbury, David",,1578636574,9781578636570,0,3.92,Weiser Books,Paperback,192,2019,,,2021/10/26,"to-read, owned-to-read, witchcraft","to-read (#300), owned-to-read (#127), witchcraft (#4)",to-read,,,,0,0
916494,"City Magick: Urban Rituals, Spells, and Shamanism",Christopher Penczak,"Penczak, Christopher",,1578632064,9781578632060,0,3.7,Weiser Books,Paperback,302,2001,2001,,2021/10/26,"to-read, owned-to-read, witchcraft","to-read (#301), owned-to-read (#128), witchcraft (#3)",to-read,,,,0,0
52568013,Personal Magic: A Modern-Day Book of Shadows for Positive Witches,Marion Weinstein,"Weinstein, Marion",Steven Hanes,1578637198,9781578637195,0,3.12,Weiser Books,Paperback,240,2021,,,2021/10/26,"to-read, owned-to-read, witchcraft","to-read (#302), owned-to-read (#129), witchcraft (#2)",to-read,,,,0,0
6567721,"Green Tea Living: A Japan-Inspired Guide to Eco-friendly Habits, Health, and Happiness",Toshimi A. Kayaki,"Kayaki, Toshimi A.",Miyuki Matsuo,1933330848,9781933330846,0,3.52,Stone Bridge Press,Paperback,160,2010,2009,,2021/10/26,"to-read, owned-to-read, japan","to-read (#303), owned-to-read (#130), japan (#20)",to-read,,,,0,0
26196263,Japaneseness: A Guide to Values and Virtues,Yōji Yamakuse,"Yamakuse, Yōji",,1611720265,9781611720266,0,3.88,Stone Bridge Press,Paperback,160,2016,2016,,2021/10/26,"to-read, owned-to-read, japan","to-read (#304), owned-to-read (#131), japan (#19)",to-read,,,,0,0
1248687,Exploring Kyoto: On Foot In The Ancient Capital,Judith Clancy,"Clancy, Judith",,0834803836,9780834803831,0,3.96,Weatherhill,Paperback,256,1997,,,2021/10/26,"to-read, owned-to-read, japan","to-read (#305), owned-to-read (#132), japan (#18)",to-read,,,,0,0
481885,A Lateral View: Essays on Culture and Style in Contemporary Japan,Donald Richie,"Richie, Donald",,0962813745,9780962813740,0,3.98,Stone Bridge Press,Paperback,245,1998,1991,,2021/10/26,"to-read, owned-to-read, japan","to-read (#306), owned-to-read (#133), japan (#17)",to-read,,,,0,0
194858,Shinto Meditations for Revering the Earth,Stuart D.B. Picken,"Picken, Stuart D.B.",Yukitaka Yamamoto,1880656663,9781880656662,0,3.67,Stone Bridge Press,Paperback,128,2002,2002,,2021/10/26,"to-read, owned-to-read, japan","to-read (#307), owned-to-read (#134), japan (#16)",to-read,,,,0,0
12191641,Viewed Sideways: Writings on Culture and Style in Contemporary Japan,Donald Richie,"Richie, Donald",,1933330988,9781933330983,0,4.26,Stone Bridge Press,Paperback,264,2011,2011,,2021/10/26,"to-read, owned-to-read, japan","to-read (#308), owned-to-read (#135), japan (#15)",to-read,,,,0,0
40736061,A Shameful Life,Osamu Dazai,"Dazai, Osamu",Mark Gibeau,1611720443,9781611720440,0,4.07,Stone Bridge Press,ペーパーバック,142,2018,1948,,2021/10/26,"to-read, owned-to-read, japan","to-read (#309), owned-to-read (#136), japan (#14)",to-read,,,,0,0
46000449,"Oh, Tama!: A Mejiro Novel",Mieko Kanai,"Kanai, Mieko","Tomoko Aoyama, Paul McCarthy",1611720516,9781611720518,0,3.15,Stone Bridge Press,Paperback,184,2019,1987,,2021/10/26,"to-read, owned-to-read, japan","to-read (#310), owned-to-read (#137), japan (#13)",to-read,,,,0,0
153572,Bashō's Narrow Road: Spring and Autumn Passages,Matsuo Bashō,"Bashō, Matsuo",Hiroaki Sato,1880656205,9781880656204,0,3.76,Stone Bridge Press,Paperback,186,1998,1996,,2021/10/26,"to-read, owned-to-read, japan, poetry","to-read (#311), owned-to-read (#138), japan (#12), poetry (#7)",to-read,,,,0,0
421446,The Inland Sea,Donald Richie,"Richie, Donald",Pico Iyer,1880656698,9781880656693,0,3.85,Stone Bridge Press,Paperback,260,2002,1971,,2021/10/26,"to-read, owned-to-read, japan","to-read (#312), owned-to-read (#139), japan (#11)",to-read,,,,0,0
911856,A Tractate on Japanese Aesthetics,Donald Richie,"Richie, Donald",,1933330236,9781933330235,0,3.96,Stone Bridge Press,Paperback,80,2007,2007,,2021/10/26,"to-read, owned-to-read, japan","to-read (#313), owned-to-read (#140), japan (#10)",to-read,,,,0,0
37913863,"A Great Place to Work For All: Better for Business, Better for People, Better for the World",Michael C. Bush,"Bush, Michael C.",Great Place to Work,,,0,3.48,Berrett-Koehler Publishers,Kindle Edition,,2018,,,2021/10/26,"to-read, owned-to-read, leadership","to-read (#314), owned-to-read (#142), leadership (#5)",to-read,,,,0,0
49605953,The High Achiever's Guide: Transform Your Success Mindset and Begin the Quest to Fulfillment,Maki Moussavi,"Moussavi, Maki",,,,0,4.08,Mango,Kindle Edition,,2019,,,2021/10/26,"to-read, owned-to-read, self","to-read (#315), owned-to-read (#143), self (#5)",to-read,,,,0,0
18654401,"How to Survive Change . . . You Didn't Ask For: Bounce Back, Find Calm in Chaos, and Reinvent Yourself",M.J. Ryan,"Ryan, M.J.",,157324600X,9781573246002,0,3.71,Conari Press,Paperback,240,2014,2014,,2021/10/26,"to-read, owned-to-read, self","to-read (#316), owned-to-read (#144), self (#4)",to-read,,,,0,0
35356065,Faster Together: Accelerating Your Team's Productivity,Laura Stack,"Stack, Laura",,1523094451,9781523094455,0,3.73,Berrett-Koehler Publishers,Paperback,280,2018,2018,,2021/10/26,"to-read, owned-to-read, leadership","to-read (#317), owned-to-read (#145), leadership (#4)",to-read,,,,0,0
36162566,The Long-Distance Leader: Rules for Remarkable Remote Leadership,Kevin Eikenberry,"Eikenberry, Kevin",Wayne Turmel,1523094613,9781523094615,0,3.62,Berrett-Koehler Publishers,Paperback,192,2018,,,2021/10/26,"to-read, owned-to-read, leadership","to-read (#318), owned-to-read (#146), leadership (#3)",to-read,,,,0,0
25055361,"Mindfulness, Meditation and Mind Fitness",Joel Levey,"Levey, Joel",Michelle Levey,1573246492,9781573246491,0,3.96,Conari Press,Paperback,272,2015,1999,,2021/10/26,"to-read, owned-to-read, buddhism","to-read (#319), owned-to-read (#147), buddhism (#28)",to-read,,,,0,0
37007697,"Humble Leadership: The Power of Relationships, Openness, and Trust",Edgar H. Schein,"Schein, Edgar H.",,1523095385,9781523095384,0,3.75,Berrett-Koehler Publishers,Paperback,192,2018,2018,,2021/10/26,"to-read, owned-to-read, leadership","to-read (#320), owned-to-read (#148), leadership (#2)",to-read,,,,0,0
57869957,"Japan from Anime to Zen: Quick Takes on Culture, Art, History, Food . . . and More",David Watts Barton,"Barton, David Watts",,,,0,4,,Kindle Edition,,2021,,,2021/10/26,"to-read, owned-to-read, japan","to-read (#321), owned-to-read (#149), japan (#9)",to-read,,,,0,0
52804846,"The Checklist Book: Set Realistic Goals, Celebrate Tiny Wins, Reduce Stress and Overwhelm, and Feel Calmer Every Day",Alexandra Franzen,"Franzen, Alexandra",,,,0,3.88,Mango,Kindle Edition,153,2020,2020,,2021/10/26,"to-read, owned-to-read, self","to-read (#322), owned-to-read (#150), self (#3)",to-read,,,,0,0
18895619,Woodcraft and Camping,George Washington Sears,"Sears, George Washington",,,,0,4.02,,Kindle Edition,95,2011,1963,,2021/10/26,"to-read, owned-to-read, nature","to-read (#323), owned-to-read (#151), nature (#1)",to-read,,,,0,0
11754944,Folk-Lore And Legends: North American Indian,Charles John Tibbits,"Tibbits, Charles John",,,,0,3.61,,Kindle Edition,156,,1890,,2021/10/26,"to-read, owned-to-read, folklore","to-read (#324), owned-to-read (#152), folklore (#1)",to-read,,,,0,0
18874042,"Witch, Warlock, and Magician Historical Sketches of Magic and Witchcraft in England and Scotland",William Henry Davenport Adams,"Adams, William Henry Davenport",,,,0,3.42,,Kindle Edition,444,2012,1889,,2021/10/26,"to-read, owned-to-read, witchcraft","to-read (#325), owned-to-read (#153), witchcraft (#1)",to-read,,,,0,0
59028312,"Daemon (Daemon, #1)",Daniel Suarez,"Suarez, Daniel",,,,0,4.16,Dutton,Kindle Edition,489,2009,2006,,2021/10/26,"to-read, owned-to-read, hackers","to-read (#327), owned-to-read (#155), hackers (#13)",to-read,,,,0,0
38191426,"The Phoenix Project: A Novel about IT, DevOps, and Helping Your Business Win",Gene Kim,"Kim, Gene","Kevin Behr, George Spafford",,,0,4.27,IT Revolution Press,Kindle Edition,432,2018,2013,,2021/10/26,"to-read, owned-to-read, tech","to-read (#329), owned-to-read (#157), tech (#2)",to-read,,,,0,0
336889,The Art of Peace,Morihei Ueshiba,"Ueshiba, Morihei",John   Stevens,1590304489,9781590304488,0,4.22,Shambhala,Paperback,186,2007,1992,,2021/11/04,"to-read, buddhism","to-read (#344), buddhism (#27)",to-read,,,,0,0
46199,Letters to a Young Poet,Rainer Maria Rilke,"Rilke, Rainer Maria","Franz Xaver Kappus, Reginald Snell",0486422453,9780486422459,0,4.3,Dover Publications,Paperback,80,2002,1929,,2021/11/04,"to-read, philosophy","to-read (#345), philosophy (#5)",to-read,,,,0,0
687278,When Things Fall Apart: Heart Advice for Difficult Times,Pema Chödrön,"Chödrön, Pema",,1570623449,9781570623448,0,4.28,Shambhala,Paperback,160,2000,1996,,2021/11/04,"to-read, libby, self","to-read (#346), libby (#45), self (#2)",to-read,,,,0,0
29072516,Winter: An Anthology for the Changing Seasons,Melissa  Harrison,"Harrison, Melissa",,1783962526,9781783962525,0,4.04,Elliott & Thompson,Paperback,208,2016,,,2021/11/09,"to-read, poetry","to-read (#350), poetry (#6)",to-read,,,,0,0
28665185,Autumn: An Anthology for the Changing Seasons,Melissa  Harrison,"Harrison, Melissa",,1783962488,9781783962488,0,4,Elliott & Thompson,Paperback,208,2016,,,2021/11/09,"to-read, poetry","to-read (#351), poetry (#5)",to-read,,,,0,0
28547714,Summer: An Anthology for the Changing Seasons,Melissa  Harrison,"Harrison, Melissa",,1783962445,9781783962440,0,4.03,Elliott & Thompson,Paperback,224,2016,,,2021/11/09,"to-read, poetry","to-read (#352), poetry (#4)",to-read,,,,0,0
28210186,Spring: An Anthology for the Changing Seasons,Melissa  Harrison,"Harrison, Melissa",,1783962232,9781783962235,0,3.92,Elliott & Thompson,Paperback,208,2016,,,2021/11/09,"to-read, poetry","to-read (#353), poetry (#3)",to-read,,,,0,0
6219656,The Lottery,Shirley Jackson,"Jackson, Shirley",,1563127873,9781563127878,0,4.07,Perfection Learning,Paperback,30,1990,1948,,2021/11/09,"to-read, horror","to-read (#354), horror (#3)",to-read,,,,0,0
55661211,Monk: Light and Shadow on the Philosopher's Path,Yoshihiro Imai,"Imai, Yoshihiro","Naomi Reis, Emmy Reis, Yuka Yanazume, Julia Hasting",1838662545,9781838662547,0,4.86,Phaidon Press,Hardcover,240,2021,,,2021/11/17,"to-read, japan","to-read (#356), japan (#8)",to-read,,,,0,0
31672990,Snow Bones,Masaya Saito,"Saito, Masaya",,4907359152,9784907359157,0,4.14,Isobar Press,Paperback,72,2016,,,2021/12/01,"to-read, japan, poetry","to-read (#358), japan (#7), poetry (#2)",to-read,,,,0,0
44171400,Poems for a Winter Afternoon,Patrick Meighan,"Meighan, Patrick",,,,0,3.75,UNSOLICITED PRESS,Kindle Edition,29,2018,,,2021/12/01,"to-read, poetry","to-read (#357), poetry (#1)",to-read,,,,0,0
319044,"Three Zen Masters: Ikkyu, Hakuin, and Ryokan",John   Stevens,"Stevens, John",,4770016514,9784770016515,0,4.25,Kodansha,Paperback,161,1993,1993,,2021/12/07,"to-read, buddhism","to-read (#359), buddhism (#26)",to-read,,,,0,0
29598703,5-Minute Sketching -- Architecture: Super-Quick Techniques for Amazing Drawings,Liz  Steel,"Steel, Liz",,1770857575,9781770857575,0,4.39,Firefly Books,Paperback,128,2016,,,2021/12/26,"to-read, owned-to-read, art","to-read (#363), owned-to-read (#172), art (#1)",to-read,,,,0,0
14572,Peace Is Every Step: The Path of Mindfulness in Everyday Life,Thich Nhat Hanh,"Hanh, Thich Nhat","Arnold Kotler, Dalai Lama XIV",0553351397,9780553351392,0,4.3,Bantam,Paperback,160,1992,1992,,2021/12/31,"to-read, buddhism","to-read (#369), buddhism (#25)",to-read,,,,0,0
95747,The Miracle of Mindfulness: An Introduction to the Practice of Meditation,Thich Nhat Hanh,"Hanh, Thich Nhat",Mobi Ho,0807012394,9780807012390,0,4.19,Beacon Press,Paperback,140,1999,1975,,2021/12/31,"to-read, buddhism","to-read (#370), buddhism (#24)",to-read,,,,0,0
73184,"Living Buddha, Living Christ",Thich Nhat Hanh,"Hanh, Thich Nhat",,1573225681,9781573225687,0,4.14,Riverhead Trade,Paperback,240,1997,1997,,2021/12/31,"to-read, buddhism","to-read (#371), buddhism (#23)",to-read,,,,0,0
209574,"The Heart of the Buddha's Teaching: Transforming Suffering into Peace, Joy, and Liberation",Thich Nhat Hanh,"Hanh, Thich Nhat",,0767903692,9780767903691,0,4.31,Broadway Books,Paperback,294,1999,1998,,2021/12/31,"to-read, buddhism","to-read (#372), buddhism (#22)",to-read,,,,0,0
331344,"Being Peace (Being Peace, #1)",Thich Nhat Hanh,"Hanh, Thich Nhat",Arnold Kotler,0938077007,9780938077008,0,4.31,Parallax Press,Paperback,115,1988,1987,,2021/12/31,"to-read, buddhism","to-read (#373), buddhism (#21)",to-read,,,,0,0
865240,"Touching Peace: Practicing the Art of Mindful Living (Being Peace, #2)",Thich Nhat Hanh,"Hanh, Thich Nhat","Arnold Kotler, Mayumi Oda",0938077570,9780938077572,0,4.27,Parallax Press,Paperback,130,1992,1990,,2021/12/31,"to-read, buddhism","to-read (#374), buddhism (#20)",to-read,,,,0,0
6366371,You Are Here: Discovering the Magic of the Present Moment,Thich Nhat Hanh,"Hanh, Thich Nhat",Sherab Chödzin Kohn,1590306759,9781590306758,0,4.27,Shambhala,Hardcover,143,2009,2004,,2021/12/31,"to-read, buddhism","to-read (#375), buddhism (#19)",to-read,,,,0,0
20949716,"No Mud, No Lotus: The Art of Transforming Suffering",Thich Nhat Hanh,"Hanh, Thich Nhat",,1937006859,9781937006853,0,4.24,Parallax Press,Paperback,128,2014,2014,,2021/12/31,"to-read, buddhism","to-read (#376), buddhism (#17)",to-read,,,,0,0
241899,Old Path White Clouds: Walking in the Footsteps of the Buddha,Thich Nhat Hanh,"Hanh, Thich Nhat","Nguyen Thi Hop, Mobi Ho",,9780938077268,0,4.38,Parallax Press,Paperback,600,1991,2014,,2021/12/31,"to-read, buddhism","to-read (#377), buddhism (#16)",to-read,,,,0,0
29779239,The Art of Living: mindful techniques for peaceful living from one of the world’s most revered spiritual leaders,Thich Nhat Hanh,"Hanh, Thich Nhat",,1846045096,9781846045097,0,4.42,Rider,Paperback,206,2017,2017,,2021/12/31,"to-read, buddhism","to-read (#378), buddhism (#15)",to-read,,,,0,0
23149937,Silence: The Power of Quiet in a World Full of Noise,Thich Nhat Hanh,"Hanh, Thich Nhat",,0062224697,9780062224699,0,4.3,HarperOne,Hardcover,189,2015,2015,,2021/12/31,"to-read, buddhism","to-read (#380), buddhism (#14)",to-read,,,,0,0
187636,"No Death, No Fear",Thich Nhat Hanh,"Hanh, Thich Nhat",Pritam Singh,1573223336,9781573223331,0,4.18,Riverhead Books,Paperback,208,2003,2002,,2021/12/31,"to-read, buddhism","to-read (#379), buddhism (#13)",to-read,,,,0,0
263291,Taming the Tiger Within: Meditations on Transforming Difficult Emotions,Thich Nhat Hanh,"Hanh, Thich Nhat",Pritam Singh,1594481345,9781594481345,0,4.07,Riverhead Books,Paperback,293,2005,2004,,2021/12/31,"to-read, buddhism","to-read (#381), buddhism (#12)",to-read,,,,0,0
6945539,"Savor: Mindful Eating, Mindful Life",Thich Nhat Hanh,"Hanh, Thich Nhat",Lilian Cheung,0061697699,9780061697692,0,3.6,HarperOne,Hardcover,304,2010,2010,,2021/12/31,"to-read, buddhism","to-read (#383), buddhism (#11)",to-read,,,,0,0
10256992,Peace Is Every Breath: A Practice for Our Busy Lives,Thich Nhat Hanh,"Hanh, Thich Nhat",,0062005812,9780062005816,0,4.1,HarperOne,Hardcover,160,2011,2011,,2021/12/31,"to-read, buddhism","to-read (#382), buddhism (#10)",to-read,,,,0,0
974787,The Art of Power,Thich Nhat Hanh,"Hanh, Thich Nhat",,0061242349,9780061242342,0,4.23,HarperOne,Hardcover,240,2007,,,2021/12/31,"to-read, buddhism","to-read (#384), buddhism (#9)",to-read,,,,0,0
95729,"The Art of Mindful Living: How to Bring Love, Compassion, and Inner Peace into Your Daily Life",Thich Nhat Hanh,"Hanh, Thich Nhat",,1564557987,9781564557988,0,4.18,Sounds True,Audio CD,0,2000,1991,,2021/12/31,"to-read, buddhism","to-read (#385), buddhism (#8)",to-read,,,,0,0
6550421,Happiness: Essential Mindfulness Practices,Thich Nhat Hanh,"Hanh, Thich Nhat",,1888375914,9781888375916,0,4.09,Parallax Press,Paperback,120,2009,,,2021/12/31,"to-read, buddhism","to-read (#386), buddhism (#7)",to-read,,,,0,0
9513034,Reconciliation: Healing the Inner Child,Thich Nhat Hanh,"Hanh, Thich Nhat",,1935209647,9781935209645,0,4.24,Parallax Press,Paperback,184,2010,2010,,2021/12/31,"to-read, buddhism","to-read (#387), buddhism (#6)",to-read,,,,0,0
13024075,Making Space: Creating a Home Meditation Practice,Thich Nhat Hanh,"Hanh, Thich Nhat",,193700600X,9781937006006,0,4.09,Parallax Press,Paperback,92,2011,2011,,2021/12/31,"to-read, buddhism","to-read (#388), buddhism (#5)",to-read,,,,0,0
57832460,Stepping into Freedom: An Introduction to Buddhist Monastic Training,Thich Nhat Hanh,"Hanh, Thich Nhat",Sister Annabel Laity,,,0,4.31,,Kindle Edition,,2021,1997,,2021/12/31,"owned-to-read, to-read, buddhism","owned-to-read (#178), to-read (#407), buddhism (#3)",to-read,,,,0,0
23203542,"The Silence of Six (SOS, #1)",E.C. Myers,"Myers, E.C.",,0996066624,9780996066624,0,4.01,Adaptive Books,Hardcover,368,2014,2014,,2022/01/01,"to-read, hackers","to-read (#390), hackers (#12)",to-read,,,,0,0
13239822,Alif the Unseen,G. Willow Wilson,"Wilson, G. Willow",,0802120202,9780802120205,0,3.84,Grove Press,Hardcover,433,2012,2012,,2022/01/01,"to-read, hackers","to-read (#391), hackers (#11)",to-read,,,,0,0
41720335,"Water, Wood, and Wild Things: Learning Craft and Cultivation in a Japanese Mountain Town",Hannah Kirshner,"Kirshner, Hannah",,1984877526,9781984877529,0,4.35,Viking,Hardcover,368,2021,,,2022/01/04,"to-read, libby, japan","to-read (#392), libby (#46), japan (#6)",to-read,,,,0,0
54716655,Kill It with Fire: Manage Aging Computer Systems (and Future Proof Modern Ones),Marianne Bellotti,"Bellotti, Marianne",,1718501188,9781718501188,0,4.23,No Starch Press,Paperback,220,2021,,,2022/01/08,"to-read, tech","to-read (#393), tech (#1)",to-read,,,,0,0
55042015,Moments of Joy,Jina van Hengel,"Hengel, Jina van",,,9781946764645,0,3.41,Parallax Press,ebook,167,2020,,,2022/01/09,"to-read, buddhism","to-read (#394), buddhism (#2)",to-read,,,,0,0
273662,Freedom Wherever We Go: A Buddhist Monastic Code for the Twenty-first Century,Thich Nhat Hanh,"Hanh, Thich Nhat",,1888375442,9781888375442,0,3.76,Parallax Press,Paperback,164,2004,2004,,2022/01/22,"to-read, buddhism","to-read (#395), buddhism (#1)",to-read,,,,0,0
40207449,Lost Films,Max Booth III,"III, Max Booth","Lori Michelle, Brian Evenson, Gemma Files, Kelby Losack, Bob Pastorella, Brian Asman, Leigh Harlen, Dustin Katz, Andrew  Novak, Betty  Rocksteady, John C. Foster, Ashlee Scheuerman, Eugenia Triantafyllou, Kev Harrison, Thomas Joyce, Jessica McHugh, Kristi DeMeester, Izzy Lee, Chad Stroup, David James Keaton, George Cotronis, Luke Spooner",1943720290,9781943720293,0,3.68,Perpetual Motion Machine,Paperback,350,2018,2018,,2022/02/03,"to-read, horror","to-read (#398), horror (#2)",to-read,,,,0,0
28591784,Lost Signals,Max Booth III,"III, Max Booth","Lori Michelle, James Newman, George Cotronis, Tony Burgess, Damien Angelica Walters, John C. Foster, Scott Nicolay, David James Keaton, Joseph Bouthiette Jr., Vince Darcangelo, Regina Solomond, Michael Paul Gonzalez, Paul Michael Anderson, Matthew M. Bartlett, Josh Malerman, T.E. Grau, Betty  Rocksteady, Christopher Slatsky, Amanda Hard, Gabino Iglesias, Dyer Wilk, Ashlee Scheuerman, Matt Andrew, H.F. Arnold, Joshua Chaplinsky, Matthew Revert",1943720088,9781943720088,0,3.65,Perpetual Motion Machine Publishing,Paperback,378,2016,2016,,2022/02/03,"to-read, horror","to-read (#399), horror (#1)",to-read,,,,0,0
45358692,How to Be a Leader: An Ancient Guide to Wise Leadership,Plutarch,"Plutarch, Plutarch",Jeffrey Beneker,0691192111,9780691192116,0,3.91,Princeton University Press,Hardcover,416,2019,2019,,2022/02/03,"to-read, philosophy, leadership","to-read (#400), philosophy (#4), leadership (#1)",to-read,,,,0,0
36582041,How to Die:  An Ancient Guide to the End of Life,Seneca,"Seneca, Seneca",James S. Romm,0691175578,9780691175577,0,4.05,Princeton University Press,Paperback,256,2018,2017,,2022/02/03,"to-read, philosophy","to-read (#401), philosophy (#3)",to-read,,,,0,0
41795421,How to Keep Your Cool: An Ancient Guide to Anger Management,Seneca,"Seneca, Seneca",James S. Romm,0691181950,9780691181950,0,3.86,Princeton University Press,Hardcover,240,2019,2019,,2022/02/03,"to-read, philosophy","to-read (#402), philosophy (#2)",to-read,,,,0,0
26597350,How to Grow Old: Ancient Wisdom for the Second Half of Life,Marcus Tullius Cicero,"Cicero, Marcus Tullius",Philip Freeman,0691167702,9780691167701,0,4.11,Princeton University Press,Hardcover,217,2016,-44,,2022/02/03,"to-read, philosophy","to-read (#403), philosophy (#1)",to-read,,,,0,0
23425,Status Anxiety,Alain de Botton,"Botton, Alain de",,0375725350,9780375725357,0,3.91,Vintage,Paperback,306,2005,2004,,2022/04/12,"to-read, self","to-read (#441), self (#1)",to-read,,,,0,0
59808879,Watch Dogs Legion: Daybreak Legacy,Stewart Hotston,"Hotston, Stewart",,1839081392,9781839081392,0,3.92,Aconyte,ebook,352,2022,,,2022/04/14,"to-read, hackers","to-read (#443), hackers (#10)",to-read,,,,0,0
37569334,"Breaking and Entering: The Extraordinary Story of a Hacker Called ""Alien""",Jeremy N. Smith,"Smith, Jeremy N.",,0544903218,9780544903210,0,3.78,Mariner Books,Hardcover,304,2019,2019,,2022/04/15,"to-read, owned-to-read, hackers","to-read (#445), owned-to-read (#209), hackers (#8)",to-read,,,,0,0
40269681,Zeroes,Chuck Wendig,"Wendig, Chuck",,,,0,3.63,Harper Voyager; Reprint edition,Kindle Edition,437,,2015,,2022/04/22,"to-read, hackers","to-read (#447), hackers (#7)",to-read,,,,0,0
12516443,"Underground: Tales of Hacking, Madness and Obsession on the Electronic Frontier",Suelette Dreyfus,"Dreyfus, Suelette",Julian Assange,085786260X,9780857862600,0,4.16,Canongate Books,ebook,504,2011,1997,,2022/04/27,"to-read, hackers","to-read (#449), hackers (#6)",to-read,,,,0,0
1055180,Mirrorshades: The Cyberpunk Anthology,Bruce Sterling,"Sterling, Bruce","William Gibson, John Shirley, Paul Di Filippo, Lewis Shiner, Tom Maddox, Pat Cadigan, Rudy Rucker, Marc Laidlaw, James Patrick Kelly, Greg Bear",0586087826,9780586087824,0,3.95,HarperCollins,Paperback,239,1996,1986,,2022/04/27,"to-read, hackers","to-read (#450), hackers (#5)",to-read,,,,0,0
